timestamp,industry,cleaned_text
2025-01-04 09:41:08+00:00,Energy,"government of pakistan, captive power plants reach understanding to align gas tariffs on par with other commercial consumers, with aim to reduce circular debt in the gas sector"
2025-01-04 11:03:13+00:00,Energy,serbia reveals volume of gas imports from azerbaijan
2025-01-04 11:39:10+00:00,Energy,"the us championed free trade for decades, and created institutions like the wto. but the us has been violating its own rules, in order to contain china. well, china is going to teach americans a free market lesson now. sanctions on critical ev battery parts are coming. critical minerals like lithium, gallium, germanium, graphite etc. will also be throttled down."
2025-01-04 11:45:32+00:00,Energy,"claimed as a strike on a gas processing plant in the leningrad region in russia. russian media also mention an attack on russia's largest maritime trade port, ust-luga, in the leningrad region."
2025-01-04 12:02:40+00:00,Energy,"""stay away from the eu"" sticker campaign targets tesla vehicles in europe. calls to ban or impose tariffs on the company"
2025-01-04 12:28:35+00:00,Energy,"u.s. chamber, oil industry sue vermont over law requiring companies to pay for climate change damage | lisa rathke & michael casey, ctv news the u.s. chamber of commerce and a top oil and gas industry trade group are suing vermont over its new law requiring that fossil fuel companies pay a share of the damage caused over several decades by climate change. the federal lawsuit filed monday asks a state court to prevent vermont from enforcing the law, which was passed last year. vermont became the first state in the country to enact the law after it suffered catastrophic summer flooding and damage from other extreme weather. the state is working to estimate the cost of climate change dating back to jan. 1, 1995. the lawsuit argues the u.s. constitution precludes the act and that the state law is preempted by the federal clean air act. it also argues that the law violates domestic and foreign commerce clauses by discriminating “against the important interest of other states by targeting large energy companies located outside of vermont.” the chamber and the other plaintiff in the lawsuit, the american petroleum institute, argue that the federal government is already addressing climate change. and because greenhouse gases come from billions of individual sources, they argue it is impossible to measure “accurately and fairly” the impact of emissions from a particular entity in a particular location over decades. “vermont wants to impose massive retroactive penalties going back 30 years for lawful, out-of-state conduct that was regulated by congress under the clean air act,"" said tara morrissey, senior vice president and deputy chief counsel of the chamber’s litigation center. “that is unlawful and violates the structure of the u.s. constitution — one state can’t try to regulate a global issue best left to the federal government. vermont’s penalties will ultimately raise costs for consumers in vermont and across the country.” a spokesman for the state's agency of natural resources said it had not been formally served with this lawsuit. anthony iarrapino, a vermont-based lobbyist with the conservation law foundation, said the lawsuit was the fossil fuel industry's way of “trying to avoid accountability for the damage their products have caused in vermont and beyond.” “more states are following vermont’s lead holding big oil accountable for the disaster recovery and cleanup costs from severe storms fueled by climate change, ensuring that families and businesses no longer have to foot the entire bill time and time again,"" iarrapino added. read more:"
2025-01-04 13:57:30+00:00,Energy,"hyderabad : a massive fire broke out at a electricvehicles (ev) warehouse of vars global trade private limited at ramakrishna nagar in boduppal , uppal . the fire fighters rushed to the spot and trying douse the flames. electricbikes fireaccident"
2025-01-04 14:06:02+00:00,Energy,"groman says “100% tariffs to force people from exiting the $ system will nearly instantaneously drive the ending of the post 1971 usd system”. bitcoin will be the neutral reserve asset choice and “the world’s biggest commodity producer will bid for btc. sell oil, buy btc”."
2025-01-04 15:16:01+00:00,Energy,the major trade show looks to deliver 'robust security.'
2025-01-04 15:21:29+00:00,Energy,so trump wants a trade war with china & to impose import tariffs on them musk’s largest tesla manufacturing facility outside of the us is in china this should be interesting
2025-01-04 15:25:22+00:00,Energy,"in a massive fire that broke out in hyderabad on saturday evening, an electric vehicle (ev) warehouse was completely destroyed. the warehouse, operated by vars global trade private limited and located in ramakrishna nagar, uppal, near the ngri metro station, erupted in flames, causing panic among residents and workers in the area."
2025-01-04 15:26:08+00:00,Energy,$pengu flying now. dipped into my target area and immediately turned higher. but since i'm a trader and never completely happy with any trade i'm mostly thinking i should have doubled the size.
2025-01-04 15:39:43+00:00,Energy,"sanctions on russian gas attack on the gas processing plant in the leningrad region, uavs attacked the largest sea trade port in russia, ust-luga."
2025-01-04 16:00:41+00:00,Energy,the major trade show looks to deliver 'robust security.'
2025-01-04 16:10:12+00:00,Energy,the war again reaches into the baltic region with drones striking the ust-luga port in the innermost part of the guif of finland. this is from where exports most of its oil.
2025-01-04 16:43:00+00:00,Energy,my top 6 stocks to trade options on: $nvda $tsla $amzn $amd $hood $sq
2025-01-04 17:12:00+00:00,Energy,"the diversity of import supply, as well as the complexities of inter-eu gas trade good to keep in mind"
2025-01-04 17:15:01+00:00,Energy,the u.s. chamber of commerce and a top oil and gas industry trade group are suing vermont over its new law requiring that fossil fuel companies pay a share of the damage caused over several decades by climate change.
2025-01-04 17:53:14+00:00,Energy,"trade commodities on kinetix have added wti and brent crude oil indexes to their perpetuals platform. this means you can now trade oil directly on the blockchain what are wti and brent? they’re two of the most important crude oil benchmarks globally, used to set oil prices that impact fuel costs and economies worldwide. trading oil has traditionally been limited to centralized platforms with high fees and restrictions. is changing that by bringing oil trading on chain, making it accessible to everyone. they’re also using for real-time, accurate price data, ensuring fair and transparent trading. lower fees high transparency trade anytime, anywhere is making global markets easier to access for everyone. oil markets + blockchain = innovation at its best. get started"
2025-01-04 19:46:39+00:00,Energy,"the eu: we are finally free from russian gas, and putin can't blackmail us with energy anymore. meanwhile the us: you have to buy much more expensive gas from us, or we will slap you with tariffs, literal blackmail."
2025-01-04 21:01:59+00:00,Energy,my layout in that i use when reviewing past market leaders. this is an ipo study of $tsla in 2010/11. $qqq chart on top along with dv - market trend (20sma) indicator which helps me more realistically practice trade the price action.
2025-01-04 21:04:08+00:00,Energy,"frontpage: bloomberg: saudi oil exports rise to highest level, reaching6.33 million bpd,in 9 months"
2025-01-04 21:22:54+00:00,Energy,10 stocks that will change your financial situation: 1. $tsla - most innovative. 2. $sofi - get your money right. 3. $hood - trade like a boss. 4. $meta - social king (for now). 5. $mstr - the blockchain. 6. $txrh - the rolls bro. 7. $cost - i need to shop. 8. $nvda - i need to grow the cloud. 9. $celh - i need energy. 10. $plnh - takes the edge off. i strongly believe that all these have big growth potential from here.
